"TIME","GEO","FREQUENC","ACL00","DEG_URB","HHTYP","QUANTILE","UNIT","Value","Flag and Footnotes"
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Total","Fifth quintile","Percentage","12.5",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households without dependent children","Total","Percentage","37.3",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households without dependent children","First quintile","Percentage","58.4",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households without dependent children","Second quintile","Percentage","50.0",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households without dependent children","Third quintile","Percentage","32.3",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households without dependent children","Fourth quintile","Percentage","29.5",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households without dependent children","Fifth quintile","Percentage","17.0",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households with dependent children","Total","Percentage","17.9",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households with dependent children","First quintile","Percentage","37.7",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households with dependent children","Second quintile","Percentage","24.0",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households with dependent children","Third quintile","Percentage","14.2",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households with dependent children","Fourth quintile","Percentage","11.1",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Towns and suburbs","Households with dependent children","Fifth quintile","Percentage","5.9",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Total","Total","Percentage","32.0",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Total","First quintile","Percentage","52.8",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Total","Second quintile","Percentage","37.8",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Total","Third quintile","Percentage","28.2",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Total","Fourth quintile","Percentage","22.9",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Total","Fifth quintile","Percentage","13.8",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households without dependent children","Total","Percentage","41.3",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households without dependent children","First quintile","Percentage","62.9",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households without dependent children","Second quintile","Percentage","45.2",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households without dependent children","Third quintile","Percentage","39.2",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households without dependent children","Fourth quintile","Percentage","32.1",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households without dependent children","Fifth quintile","Percentage","18.1",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households with dependent children","Total","Percentage","21.7",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households with dependent children","First quintile","Percentage","36.3",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households with dependent children","Second quintile","Percentage","29.8",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households with dependent children","Third quintile","Percentage","19.0",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households with dependent children","Fourth quintile","Percentage","15.1",""
"2015","Slovenia","Not in the last 12 months","Cultural activities (cinema, live performances or cultural sites)","Rural areas","Households with dependent children","Fifth quintile","Percentage","8.0",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Total","Total","Percentage","63.3",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Total","First quintile","Percentage","77.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Total","Second quintile","Percentage","72.9",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Total","Third quintile","Percentage","64.2",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Total","Fourth quintile","Percentage","55.7",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Total","Fifth quintile","Percentage","46.6",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Households without dependent children","Total","Percentage","74.4",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Households without dependent children","First quintile","Percentage","86.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Households without dependent children","Second quintile","Percentage","83.2",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Households without dependent children","Third quintile","Percentage","77.7",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Households without dependent children","Fourth quintile","Percentage","67.8",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Households without dependent children","Fifth quintile","Percentage","56.5",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Households with dependent children","Total","Percentage","50.3",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Households with dependent children","First quintile","Percentage","63.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Households with dependent children","Second quintile","Percentage","60.5",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Households with dependent children","Third quintile","Percentage","51.7",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Households with dependent children","Fourth quintile","Percentage","44.0",""
"2015","Slovenia","Not in the last 12 months","Cinema","Total","Households with dependent children","Fifth quintile","Percentage","33.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Total","Total","Percentage","54.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Total","First quintile","Percentage","71.0",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Total","Second quintile","Percentage","67.3",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Total","Third quintile","Percentage","60.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Total","Fourth quintile","Percentage","47.7",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Total","Fifth quintile","Percentage","34.5",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Households without dependent children","Total","Percentage","62.8",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Households without dependent children","First quintile","Percentage","78.4",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Households without dependent children","Second quintile","Percentage","75.3",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Households without dependent children","Third quintile","Percentage","69.5",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Households without dependent children","Fourth quintile","Percentage","54.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Households without dependent children","Fifth quintile","Percentage","44.2",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Households with dependent children","Total","Percentage","42.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Households with dependent children","First quintile","Percentage","58.9",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Households with dependent children","Second quintile","Percentage","56.2",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Households with dependent children","Third quintile","Percentage","47.0",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Households with dependent children","Fourth quintile","Percentage","39.4",""
"2015","Slovenia","Not in the last 12 months","Cinema","Cities","Households with dependent children","Fifth quintile","Percentage","22.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Total","Total","Percentage","62.2",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Total","First quintile","Percentage","76.5",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Total","Second quintile","Percentage","72.6",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Total","Third quintile","Percentage","60.7",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Total","Fourth quintile","Percentage","52.3",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Total","Fifth quintile","Percentage","50.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Households without dependent children","Total","Percentage","74.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Households without dependent children","First quintile","Percentage","86.3",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Households without dependent children","Second quintile","Percentage","83.8",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Households without dependent children","Third quintile","Percentage","76.4",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Households without dependent children","Fourth quintile","Percentage","64.0",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Households without dependent children","Fifth quintile","Percentage","60.4",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Households with dependent children","Total","Percentage","47.9",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Households with dependent children","First quintile","Percentage","62.4",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Households with dependent children","Second quintile","Percentage","57.9",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Households with dependent children","Third quintile","Percentage","46.4",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Households with dependent children","Fourth quintile","Percentage","40.5",""
"2015","Slovenia","Not in the last 12 months","Cinema","Towns and suburbs","Households with dependent children","Fifth quintile","Percentage","34.6",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Total","Total","Percentage","67.8",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Total","First quintile","Percentage","79.9",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Total","Second quintile","Percentage","74.7",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Total","Third quintile","Percentage","68.2",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Total","Fourth quintile","Percentage","60.9",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Total","Fifth quintile","Percentage","51.6",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Households without dependent children","Total","Percentage","79.7",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Households without dependent children","First quintile","Percentage","88.9",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Households without dependent children","Second quintile","Percentage","85.5",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Households without dependent children","Third quintile","Percentage","82.3",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Households without dependent children","Fourth quintile","Percentage","76.6",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Households without dependent children","Fifth quintile","Percentage","60.9",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Households with dependent children","Total","Percentage","54.7",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Households with dependent children","First quintile","Percentage","65.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Households with dependent children","Second quintile","Percentage","63.1",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Households with dependent children","Third quintile","Percentage","56.4",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Households with dependent children","Fourth quintile","Percentage","47.4",""
"2015","Slovenia","Not in the last 12 months","Cinema","Rural areas","Households with dependent children","Fifth quintile","Percentage","39.3",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Total","Total","Percentage","43.2",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Total","First quintile","Percentage","63.2",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Total","Second quintile","Percentage","51.4",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Total","Third quintile","Percentage","41.0",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Total","Fourth quintile","Percentage","35.4",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Total","Fifth quintile","Percentage","24.7",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Households without dependent children","Total","Percentage","51.4",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Households without dependent children","First quintile","Percentage","70.5",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Households without dependent children","Second quintile","Percentage","60.1",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Households without dependent children","Third quintile","Percentage","49.6",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Households without dependent children","Fourth quintile","Percentage","44.3",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Households without dependent children","Fifth quintile","Percentage","30.3",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Households with dependent children","Total","Percentage","33.4",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Households with dependent children","First quintile","Percentage","51.6",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Households with dependent children","Second quintile","Percentage","41.0",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Households with dependent children","Third quintile","Percentage","32.9",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Households with dependent children","Fourth quintile","Percentage","26.7",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Total","Households with dependent children","Fifth quintile","Percentage","16.9",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Total","Total","Percentage","41.0",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Total","First quintile","Percentage","62.8",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Total","Second quintile","Percentage","54.0",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Total","Third quintile","Percentage","46.0",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Total","Fourth quintile","Percentage","33.3",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Total","Fifth quintile","Percentage","19.4",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Households without dependent children","Total","Percentage","47.1",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Households without dependent children","First quintile","Percentage","66.4",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Households without dependent children","Second quintile","Percentage","61.3",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Households without dependent children","Third quintile","Percentage","50.9",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Households without dependent children","Fourth quintile","Percentage","36.6",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Households without dependent children","Fifth quintile","Percentage","27.3",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Households with dependent children","Total","Percentage","32.6",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Households with dependent children","First quintile","Percentage","56.9",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Households with dependent children","Second quintile","Percentage","43.8",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Households with dependent children","Third quintile","Percentage","39.1",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Households with dependent children","Fourth quintile","Percentage","29.0",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Cities","Households with dependent children","Fifth quintile","Percentage","9.2",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Total","Percentage","41.1",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","First quintile","Percentage","59.7",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Second quintile","Percentage","54.4",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Third quintile","Percentage","35.3",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Fourth quintile","Percentage","34.1",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Total","Fifth quintile","Percentage","23.6",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Total","Percentage","50.0",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","First quintile","Percentage","66.5",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Second quintile","Percentage","63.5",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Third quintile","Percentage","45.0",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Fourth quintile","Percentage","45.2",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households without dependent children","Fifth quintile","Percentage","30.8",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Total","Percentage","30.3",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","First quintile","Percentage","49.9",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Second quintile","Percentage","42.4",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Third quintile","Percentage","26.5",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Fourth quintile","Percentage","23.1",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Towns and suburbs","Households with dependent children","Fifth quintile","Percentage","13.0",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Total","Total","Percentage","45.5",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Total","First quintile","Percentage","65.4",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Total","Second quintile","Percentage","48.7",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Total","Third quintile","Percentage","43.1",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Total","Fourth quintile","Percentage","37.0",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Total","Fifth quintile","Percentage","29.0",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Total","Percentage","54.3",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","First quintile","Percentage","74.4",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Second quintile","Percentage","57.2",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Third quintile","Percentage","52.3",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Fourth quintile","Percentage","47.1",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Households without dependent children","Fifth quintile","Percentage","31.9",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Total","Percentage","35.7",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","First quintile","Percentage","50.7",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Second quintile","Percentage","39.5",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Third quintile","Percentage","35.5",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Fourth quintile","Percentage","28.3",""
"2015","Slovenia","Not in the last 12 months","Live performances (theatre, concerts, ballet)","Rural areas","Households with dependent children","Fifth quintile","Percentage","25.3",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","Percentage","56.2",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","First quintile","Percentage","73.3",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Second quintile","Percentage","66.9",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Third quintile","Percentage","57.2",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Fourth quintile","Percentage","49.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Fifth quintile","Percentage","34.1",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Total","Percentage","60.7",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","First quintile","Percentage","76.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Second quintile","Percentage","71.6",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Third quintile","Percentage","61.3",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Fourth quintile","Percentage","56.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households without dependent children","Fifth quintile","Percentage","36.7",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Total","Percentage","50.9",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","First quintile","Percentage","68.2",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Second quintile","Percentage","61.3",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Third quintile","Percentage","53.4",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Fourth quintile","Percentage","42.6",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Households with dependent children","Fifth quintile","Percentage","30.6",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Total","Percentage","48.2",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","First quintile","Percentage","68.2",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Second quintile","Percentage","61.3",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Third quintile","Percentage","53.4",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Fourth quintile","Percentage","43.4",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Total","Fifth quintile","Percentage","25.6",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Total","Percentage","51.7",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","First quintile","Percentage","70.1",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Second quintile","Percentage","63.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Third quintile","Percentage","57.0",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Fourth quintile","Percentage","49.9",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households without dependent children","Fifth quintile","Percentage","27.4",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Total","Percentage","43.3",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","First quintile","Percentage","65.0",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Second quintile","Percentage","58.3",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Third quintile","Percentage","48.4",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Fourth quintile","Percentage","34.8",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Cities","Households with dependent children","Fifth quintile","Percentage","23.3",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Total","Percentage","55.5",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","First quintile","Percentage","72.8",""
"2015","Slovenia","Not in the last 12 months","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Towns and suburbs","Total","Second quintile","Percentage","68.5",""
