"REASON","GEO","ACL00","QUANTILE","DEG_URB","HHTYP","TIME","UNIT","Value","Flag and Footnotes"
"None in the neighbourhood","Slovenia","Cinema","Third quintile","Rural areas","Three or more adults","2015","Percentage","14.2",""
"None in the neighbourhood","Slovenia","Cinema","Third quintile","Rural areas","Households without dependent children","2015","Percentage","14.8",""
"None in the neighbourhood","Slovenia","Cinema","Third quintile","Rural areas","Households with dependent children","2015","Percentage","7.2",""
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Cities","Single person","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Cities","Two adults","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Cities","Two adults with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Cities","Three or more adults","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Cities","Households without dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Cities","Households with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Two adults","2015","Percentage","16.1",""
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","1.4",""
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Three or more adults","2015","Percentage","3.9",""
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","9.7",""
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","0.9",""
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Rural areas","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Rural areas","Two adults","2015","Percentage","13.7",""
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Rural areas","Two adults with dependent children","2015","Percentage","11.7",""
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Rural areas","Three or more adults","2015","Percentage","16.0",""
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Rural areas","Households without dependent children","2015","Percentage","14.9",""
"None in the neighbourhood","Slovenia","Cinema","Fourth quintile","Rural areas","Households with dependent children","2015","Percentage","10.6",""
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Cities","Single person","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Cities","Two adults","2015","Percentage","1.5",""
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Cities","Two adults with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Cities","Three or more adults","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Cities","Households without dependent children","2015","Percentage","0.8",""
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Cities","Households with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Two adults","2015","Percentage","3.7",""
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","4.0",""
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Three or more adults","2015","Percentage","8.6",""
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","5.6",""
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","3.6",""
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Rural areas","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Rural areas","Two adults","2015","Percentage","18.6",""
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Rural areas","Two adults with dependent children","2015","Percentage","10.5",""
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Rural areas","Three or more adults","2015","Percentage","9.3",""
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Rural areas","Households without dependent children","2015","Percentage","14.4",""
"None in the neighbourhood","Slovenia","Cinema","Fifth quintile","Rural areas","Households with dependent children","2015","Percentage","8.1",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Single person","2015","Percentage","4.6",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Two adults","2015","Percentage","1.9","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Two adults with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Three or more adults","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Households without dependent children","2015","Percentage","3.1",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Households with dependent children","2015","Percentage","0.5",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Single person","2015","Percentage","7.5",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Two adults","2015","Percentage","1.3",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Three or more adults","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Households without dependent children","2015","Percentage","4.5",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Households with dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Single person","2015","Percentage","9.4",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Two adults","2015","Percentage","9.4",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Two adults with dependent children","2015","Percentage","7.1",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Three or more adults","2015","Percentage","4.8",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Households without dependent children","2015","Percentage","8.8",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Households with dependent children","2015","Percentage","5.0",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Single person","2015","Percentage","6.3","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Two adults","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Two adults with dependent children","2015","Percentage","2.1","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Three or more adults","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Households without dependent children","2015","Percentage","2.8",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Households with dependent children","2015","Percentage","1.3","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Single person","2015","Percentage","8.4","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Two adults","2015","Percentage","5.2",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","1.9",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Three or more adults","2015","Percentage","1.1",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Households without dependent children","2015","Percentage","5.0",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Households with dependent children","2015","Percentage","1.3",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Single person","2015","Percentage","9.2",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Two adults","2015","Percentage","10.9",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Two adults with dependent children","2015","Percentage","3.4",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Three or more adults","2015","Percentage","2.9",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Households without dependent children","2015","Percentage","8.4",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Households with dependent children","2015","Percentage","2.9",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Two adults","2015","Percentage","6.6",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Two adults with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Three or more adults","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Households without dependent children","2015","Percentage","4.9",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Households with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Two adults","2015","Percentage","1.1",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Three or more adults","2015","Percentage","2.1","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Households without dependent children","2015","Percentage","3.3",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Households with dependent children","2015","Percentage","0.6",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Single person","2015","Percentage","8.2","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Two adults","2015","Percentage","10.3",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Two adults with dependent children","2015","Percentage","3.4",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Three or more adults","2015","Percentage","4.4",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Households without dependent children","2015","Percentage","7.6",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Households with dependent children","2015","Percentage","3.1",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Two adults","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Two adults with dependent children","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Three or more adults","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Households without dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Households with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Two adults","2015","Percentage","4.3",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Three or more adults","2015","Percentage","2.1",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","2.8",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Two adults","2015","Percentage","11.6",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Two adults with dependent children","2015","Percentage","3.3",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Three or more adults","2015","Percentage","9.1",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Households without dependent children","2015","Percentage","10.0",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Households with dependent children","2015","Percentage","4.9",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Two adults","2015","Percentage","5.3","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Two adults with dependent children","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Three or more adults","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Households without dependent children","2015","Percentage","3.5",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Households with dependent children","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Towns and suburbs","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Towns and suburbs","Two adults","2015","Percentage","5.0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Towns and suburbs","Three or more adults","2015","Percentage","5.3",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","4.9",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Rural areas","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Rural areas","Two adults","2015","Percentage","15.6","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Rural areas","Two adults with dependent children","2015","Percentage","3.6","u"
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Rural areas","Three or more adults","2015","Percentage","6.5",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Rural areas","Households without dependent children","2015","Percentage","9.8",""
"None in the neighbourhood","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Rural areas","Households with dependent children","2015","Percentage","3.5",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Cities","Single person","2015","Percentage","5.1",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Cities","Two adults","2015","Percentage","2.2","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Cities","Two adults with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Cities","Three or more adults","2015","Percentage","1.7","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Cities","Households without dependent children","2015","Percentage","3.8",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Cities","Households with dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Towns and suburbs","Single person","2015","Percentage","4.5",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Towns and suburbs","Two adults","2015","Percentage","1.7",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Towns and suburbs","Three or more adults","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Towns and suburbs","Households without dependent children","2015","Percentage","2.9",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Towns and suburbs","Households with dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Rural areas","Single person","2015","Percentage","6.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Rural areas","Two adults","2015","Percentage","8.3",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Rural areas","Two adults with dependent children","2015","Percentage","2.1",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Rural areas","Three or more adults","2015","Percentage","8.3",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Rural areas","Households without dependent children","2015","Percentage","7.1",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Rural areas","Households with dependent children","2015","Percentage","2.2",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Cities","Single person","2015","Percentage","11.2","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Cities","Two adults","2015","Percentage","1.1","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Cities","Two adults with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Cities","Three or more adults","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Cities","Households without dependent children","2015","Percentage","5.3",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Cities","Households with dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Towns and suburbs","Single person","2015","Percentage","4.6",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Towns and suburbs","Two adults","2015","Percentage","5.6",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Towns and suburbs","Three or more adults","2015","Percentage","1.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Towns and suburbs","Households without dependent children","2015","Percentage","4.3",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Towns and suburbs","Households with dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Rural areas","Single person","2015","Percentage","6.1",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Rural areas","Two adults","2015","Percentage","8.4",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Rural areas","Two adults with dependent children","2015","Percentage","3.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Rural areas","Three or more adults","2015","Percentage","1.6",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Rural areas","Households without dependent children","2015","Percentage","6.2",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Rural areas","Households with dependent children","2015","Percentage","2.9",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Cities","Single person","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Cities","Two adults","2015","Percentage","5.3",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Cities","Two adults with dependent children","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Cities","Three or more adults","2015","Percentage","8.0","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Cities","Households without dependent children","2015","Percentage","4.4",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Cities","Households with dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Towns and suburbs","Single person","2015","Percentage","13.5","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Towns and suburbs","Two adults","2015","Percentage","1.7",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","1.5",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Towns and suburbs","Three or more adults","2015","Percentage","0.9",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Towns and suburbs","Households without dependent children","2015","Percentage","3.4",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Towns and suburbs","Households with dependent children","2015","Percentage","2.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Rural areas","Single person","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Rural areas","Two adults","2015","Percentage","4.2",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Rural areas","Two adults with dependent children","2015","Percentage","2.2",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Rural areas","Three or more adults","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Rural areas","Households without dependent children","2015","Percentage","2.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Rural areas","Households with dependent children","2015","Percentage","2.6",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Cities","Single person","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Cities","Two adults","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Cities","Two adults with dependent children","2015","Percentage","2.9","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Cities","Three or more adults","2015","Percentage","0","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Cities","Households without dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Cities","Households with dependent children","2015","Percentage","1.7","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Towns and suburbs","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Towns and suburbs","Two adults","2015","Percentage","4.2",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Towns and suburbs","Three or more adults","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","1.8",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","0.0",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Rural areas","Single person","2015","Percentage",":","u"
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Rural areas","Two adults","2015","Percentage","3.5",""
"None in the neighbourhood","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Rural areas","Two adults with dependent children","2015","Percentage","0.7",""
