"REASON","GEO","ACL00","QUANTILE","DEG_URB","HHTYP","TIME","UNIT","Value","Flag and Footnotes"
"No interest","Sweden","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","51.7",""
"No interest","Sweden","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","52.8",""
"No interest","Sweden","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","65.0",""
"No interest","Sweden","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","61.8",""
"No interest","Sweden","Sports events","Total","Total","Total","2015","Percentage","66.9",""
"No interest","Sweden","Sports events","First quintile","Total","Total","2015","Percentage","59.4",""
"No interest","Sweden","Sports events","Second quintile","Total","Total","2015","Percentage","64.2",""
"No interest","Sweden","Sports events","Third quintile","Total","Total","2015","Percentage","68.9",""
"No interest","Sweden","Sports events","Fourth quintile","Total","Total","2015","Percentage","71.1",""
"No interest","Sweden","Sports events","Fifth quintile","Total","Total","2015","Percentage","75.7",""
"No interest","United Kingdom","Cinema","Total","Total","Total","2015","Percentage","51.2","u"
"No interest","United Kingdom","Cinema","First quintile","Total","Total","2015","Percentage","42.4","u"
"No interest","United Kingdom","Cinema","Second quintile","Total","Total","2015","Percentage","50.7","u"
"No interest","United Kingdom","Cinema","Third quintile","Total","Total","2015","Percentage","53.9","u"
"No interest","United Kingdom","Cinema","Fourth quintile","Total","Total","2015","Percentage","56.7","u"
"No interest","United Kingdom","Cinema","Fifth quintile","Total","Total","2015","Percentage","58.6","u"
"No interest","United Kingdom","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","48.6","u"
"No interest","United Kingdom","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","42.3","u"
"No interest","United Kingdom","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","49.0","u"
"No interest","United Kingdom","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","49.6","u"
"No interest","United Kingdom","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","53.5","u"
"No interest","United Kingdom","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","54.1","u"
"No interest","United Kingdom","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","50.8","u"
"No interest","United Kingdom","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","46.2","u"
"No interest","United Kingdom","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","49.8","u"
"No interest","United Kingdom","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","51.1","u"
"No interest","United Kingdom","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","57.1","u"
"No interest","United Kingdom","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","55.1","u"
"No interest","United Kingdom","Sports events","Total","Total","Total","2015","Percentage","58.3","u"
"No interest","United Kingdom","Sports events","First quintile","Total","Total","2015","Percentage","52.4","u"
"No interest","United Kingdom","Sports events","Second quintile","Total","Total","2015","Percentage","59.6","u"
"No interest","United Kingdom","Sports events","Third quintile","Total","Total","2015","Percentage","57.6","u"
"No interest","United Kingdom","Sports events","Fourth quintile","Total","Total","2015","Percentage","62.7","u"
"No interest","United Kingdom","Sports events","Fifth quintile","Total","Total","2015","Percentage","61.3","u"
"No interest","Iceland","Cinema","Total","Total","Total","2015","Percentage","43.3",""
"No interest","Iceland","Cinema","First quintile","Total","Total","2015","Percentage","39.4",""
"No interest","Iceland","Cinema","Second quintile","Total","Total","2015","Percentage","46.7",""
"No interest","Iceland","Cinema","Third quintile","Total","Total","2015","Percentage","46.9",""
"No interest","Iceland","Cinema","Fourth quintile","Total","Total","2015","Percentage","43.3",""
"No interest","Iceland","Cinema","Fifth quintile","Total","Total","2015","Percentage","40.5",""
"No interest","Iceland","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","38.1",""
"No interest","Iceland","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","34.1",""
"No interest","Iceland","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","40.2",""
"No interest","Iceland","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","39.0",""
"No interest","Iceland","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","34.0",""
"No interest","Iceland","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","47.2",""
"No interest","Iceland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","48.7",""
"No interest","Iceland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","43.6",""
"No interest","Iceland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","45.9",""
"No interest","Iceland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","52.2",""
"No interest","Iceland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","50.9",""
"No interest","Iceland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","52.2",""
"No interest","Iceland","Sports events","Total","Total","Total","2015","Percentage","61.3",""
"No interest","Iceland","Sports events","First quintile","Total","Total","2015","Percentage","55.0",""
"No interest","Iceland","Sports events","Second quintile","Total","Total","2015","Percentage","58.8",""
"No interest","Iceland","Sports events","Third quintile","Total","Total","2015","Percentage","62.0",""
"No interest","Iceland","Sports events","Fourth quintile","Total","Total","2015","Percentage","67.5",""
"No interest","Iceland","Sports events","Fifth quintile","Total","Total","2015","Percentage","64.9",""
"No interest","Norway","Cinema","Total","Total","Total","2015","Percentage","50.0",""
"No interest","Norway","Cinema","First quintile","Total","Total","2015","Percentage","42.5",""
"No interest","Norway","Cinema","Second quintile","Total","Total","2015","Percentage","50.6",""
"No interest","Norway","Cinema","Third quintile","Total","Total","2015","Percentage","52.4",""
"No interest","Norway","Cinema","Fourth quintile","Total","Total","2015","Percentage","55.0",""
"No interest","Norway","Cinema","Fifth quintile","Total","Total","2015","Percentage","50.8",""
"No interest","Norway","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","49.2",""
"No interest","Norway","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","45.3",""
"No interest","Norway","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","49.4",""
"No interest","Norway","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","52.9",""
"No interest","Norway","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","48.3",""
"No interest","Norway","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","52.5",""
"No interest","Norway","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","51.7",""
"No interest","Norway","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","48.1",""
"No interest","Norway","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","53.1",""
"No interest","Norway","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","53.9",""
"No interest","Norway","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","51.5",""
"No interest","Norway","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","53.2",""
"No interest","Norway","Sports events","Total","Total","Total","2015","Percentage","62.8",""
"No interest","Norway","Sports events","First quintile","Total","Total","2015","Percentage","59.9",""
"No interest","Norway","Sports events","Second quintile","Total","Total","2015","Percentage","60.9",""
"No interest","Norway","Sports events","Third quintile","Total","Total","2015","Percentage","65.2",""
"No interest","Norway","Sports events","Fourth quintile","Total","Total","2015","Percentage","63.9",""
"No interest","Norway","Sports events","Fifth quintile","Total","Total","2015","Percentage","65.4",""
"No interest","Switzerland","Cinema","Total","Total","Total","2015","Percentage","36.8",""
"No interest","Switzerland","Cinema","First quintile","Total","Total","2015","Percentage","32.2",""
"No interest","Switzerland","Cinema","Second quintile","Total","Total","2015","Percentage","38.6",""
"No interest","Switzerland","Cinema","Third quintile","Total","Total","2015","Percentage","36.0",""
"No interest","Switzerland","Cinema","Fourth quintile","Total","Total","2015","Percentage","41.4",""
"No interest","Switzerland","Cinema","Fifth quintile","Total","Total","2015","Percentage","39.4",""
"No interest","Switzerland","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","38.2",""
"No interest","Switzerland","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","30.9",""
"No interest","Switzerland","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","40.1",""
"No interest","Switzerland","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","42.3",""
"No interest","Switzerland","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","42.7",""
"No interest","Switzerland","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","39.6",""
"No interest","Switzerland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","42.7",""
"No interest","Switzerland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","37.9",""
"No interest","Switzerland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","43.4",""
"No interest","Switzerland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","43.0",""
"No interest","Switzerland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","45.7",""
"No interest","Switzerland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","47.2",""
"No interest","Switzerland","Sports events","Total","Total","Total","2015","Percentage","58.2",""
"No interest","Switzerland","Sports events","First quintile","Total","Total","2015","Percentage","48.8",""
"No interest","Switzerland","Sports events","Second quintile","Total","Total","2015","Percentage","59.3",""
"No interest","Switzerland","Sports events","Third quintile","Total","Total","2015","Percentage","57.3",""
"No interest","Switzerland","Sports events","Fourth quintile","Total","Total","2015","Percentage","62.1",""
"No interest","Switzerland","Sports events","Fifth quintile","Total","Total","2015","Percentage","65.5",""
"No interest","Serbia","Cinema","Total","Total","Total","2015","Percentage","34.4",""
"No interest","Serbia","Cinema","First quintile","Total","Total","2015","Percentage","28.0",""
"No interest","Serbia","Cinema","Second quintile","Total","Total","2015","Percentage","32.7",""
"No interest","Serbia","Cinema","Third quintile","Total","Total","2015","Percentage","37.4",""
"No interest","Serbia","Cinema","Fourth quintile","Total","Total","2015","Percentage","36.4",""
"No interest","Serbia","Cinema","Fifth quintile","Total","Total","2015","Percentage","38.8",""
"No interest","Serbia","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","36.6",""
"No interest","Serbia","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","31.1",""
"No interest","Serbia","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","35.4",""
"No interest","Serbia","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","40.2",""
"No interest","Serbia","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","38.1",""
"No interest","Serbia","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","40.0",""
"No interest","Serbia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","39.7",""
"No interest","Serbia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","35.2",""
"No interest","Serbia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","39.5",""
"No interest","Serbia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","43.1",""
"No interest","Serbia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","40.7",""
"No interest","Serbia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","40.1",""
"No interest","Serbia","Sports events","Total","Total","Total","2015","Percentage","53.1",""
"No interest","Serbia","Sports events","First quintile","Total","Total","2015","Percentage","46.5",""
"No interest","Serbia","Sports events","Second quintile","Total","Total","2015","Percentage","50.6",""
"No interest","Serbia","Sports events","Third quintile","Total","Total","2015","Percentage","53.4",""
"No interest","Serbia","Sports events","Fourth quintile","Total","Total","2015","Percentage","55.0",""
"No interest","Serbia","Sports events","Fifth quintile","Total","Total","2015","Percentage","61.2",""
"None in the neighbourhood","Belgium","Cinema","Total","Total","Total","2015","Percentage","1.1",""
"None in the neighbourhood","Belgium","Cinema","First quintile","Total","Total","2015","Percentage","0.7",""
"None in the neighbourhood","Belgium","Cinema","Second quintile","Total","Total","2015","Percentage","1.1",""
"None in the neighbourhood","Belgium","Cinema","Third quintile","Total","Total","2015","Percentage","1.3",""
"None in the neighbourhood","Belgium","Cinema","Fourth quintile","Total","Total","2015","Percentage","1.1",""
"None in the neighbourhood","Belgium","Cinema","Fifth quintile","Total","Total","2015","Percentage","1.3",""
"None in the neighbourhood","Belgium","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","1.0",""
"None in the neighbourhood","Belgium","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","0.6",""
"None in the neighbourhood","Belgium","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","1.1",""
"None in the neighbourhood","Belgium","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","0.5",""
"None in the neighbourhood","Belgium","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","2.0",""
"None in the neighbourhood","Belgium","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","0.8",""
"None in the neighbourhood","Belgium","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","0.8",""
"None in the neighbourhood","Belgium","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","0.9",""
"None in the neighbourhood","Belgium","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","1.1",""
"None in the neighbourhood","Belgium","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","1.0",""
"None in the neighbourhood","Belgium","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","0.6",""
"None in the neighbourhood","Belgium","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","0.3",""
"None in the neighbourhood","Belgium","Sports events","Total","Total","Total","2015","Percentage","0.4",""
"None in the neighbourhood","Belgium","Sports events","First quintile","Total","Total","2015","Percentage","0.5",""
"None in the neighbourhood","Belgium","Sports events","Second quintile","Total","Total","2015","Percentage","0.3",""
"None in the neighbourhood","Belgium","Sports events","Third quintile","Total","Total","2015","Percentage","0.5",""
"None in the neighbourhood","Belgium","Sports events","Fourth quintile","Total","Total","2015","Percentage","0.5",""
"None in the neighbourhood","Belgium","Sports events","Fifth quintile","Total","Total","2015","Percentage","0.5",""
"None in the neighbourhood","Bulgaria","Cinema","Total","Total","Total","2015","Percentage","13.1",""
"None in the neighbourhood","Bulgaria","Cinema","First quintile","Total","Total","2015","Percentage","10.5",""
"None in the neighbourhood","Bulgaria","Cinema","Second quintile","Total","Total","2015","Percentage","15.4",""
"None in the neighbourhood","Bulgaria","Cinema","Third quintile","Total","Total","2015","Percentage","14.8",""
"None in the neighbourhood","Bulgaria","Cinema","Fourth quintile","Total","Total","2015","Percentage","12.6",""
"None in the neighbourhood","Bulgaria","Cinema","Fifth quintile","Total","Total","2015","Percentage","11.4",""
"None in the neighbourhood","Bulgaria","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","11.4",""
"None in the neighbourhood","Bulgaria","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","7.7",""
"None in the neighbourhood","Bulgaria","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","14.5",""
"None in the neighbourhood","Bulgaria","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","12.2",""
"None in the neighbourhood","Bulgaria","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","12.1",""
"None in the neighbourhood","Bulgaria","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","10.2",""
"None in the neighbourhood","Bulgaria","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","8.1",""
"None in the neighbourhood","Bulgaria","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","6.0",""
"None in the neighbourhood","Bulgaria","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","10.1",""
"None in the neighbourhood","Bulgaria","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","8.5",""
"None in the neighbourhood","Bulgaria","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","8.3",""
"None in the neighbourhood","Bulgaria","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","7.8",""
"None in the neighbourhood","Bulgaria","Sports events","Total","Total","Total","2015","Percentage","6.3",""
"None in the neighbourhood","Bulgaria","Sports events","First quintile","Total","Total","2015","Percentage","4.6",""
"None in the neighbourhood","Bulgaria","Sports events","Second quintile","Total","Total","2015","Percentage","8.0",""
"None in the neighbourhood","Bulgaria","Sports events","Third quintile","Total","Total","2015","Percentage","7.6",""
"None in the neighbourhood","Bulgaria","Sports events","Fourth quintile","Total","Total","2015","Percentage","5.7",""
"None in the neighbourhood","Bulgaria","Sports events","Fifth quintile","Total","Total","2015","Percentage","5.3",""
"None in the neighbourhood","Czechia","Cinema","Total","Total","Total","2015","Percentage","4.2",""
"None in the neighbourhood","Czechia","Cinema","First quintile","Total","Total","2015","Percentage","4.9",""
"None in the neighbourhood","Czechia","Cinema","Second quintile","Total","Total","2015","Percentage","4.8",""
"None in the neighbourhood","Czechia","Cinema","Third quintile","Total","Total","2015","Percentage","4.3",""
"None in the neighbourhood","Czechia","Cinema","Fourth quintile","Total","Total","2015","Percentage","3.2",""
"None in the neighbourhood","Czechia","Cinema","Fifth quintile","Total","Total","2015","Percentage","2.6",""
"None in the neighbourhood","Czechia","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","3.9",""
"None in the neighbourhood","Czechia","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","4.1",""
"None in the neighbourhood","Czechia","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","4.9",""
"None in the neighbourhood","Czechia","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","4.1",""
"None in the neighbourhood","Czechia","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","3.4",""
"None in the neighbourhood","Czechia","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","1.7",""
"None in the neighbourhood","Czechia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","3.3",""
"None in the neighbourhood","Czechia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","4.0",""
"None in the neighbourhood","Czechia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","4.4",""
"None in the neighbourhood","Czechia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","3.3",""
"None in the neighbourhood","Czechia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","1.7",""
"None in the neighbourhood","Czechia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","1.7",""
"None in the neighbourhood","Czechia","Sports events","Total","Total","Total","2015","Percentage","1.2",""
"None in the neighbourhood","Czechia","Sports events","First quintile","Total","Total","2015","Percentage","1.2",""
"None in the neighbourhood","Czechia","Sports events","Second quintile","Total","Total","2015","Percentage","1.4",""
"None in the neighbourhood","Czechia","Sports events","Third quintile","Total","Total","2015","Percentage","1.6",""
"None in the neighbourhood","Czechia","Sports events","Fourth quintile","Total","Total","2015","Percentage","1.0",""
"None in the neighbourhood","Czechia","Sports events","Fifth quintile","Total","Total","2015","Percentage","0.5",""
"None in the neighbourhood","Denmark","Cinema","Total","Total","Total","2015","Percentage","3.8",""
"None in the neighbourhood","Denmark","Cinema","First quintile","Total","Total","2015","Percentage","7.4",""
"None in the neighbourhood","Denmark","Cinema","Second quintile","Total","Total","2015","Percentage","3.4",""
"None in the neighbourhood","Denmark","Cinema","Third quintile","Total","Total","2015","Percentage","0.7",""
"None in the neighbourhood","Denmark","Cinema","Fourth quintile","Total","Total","2015","Percentage","3.8",""
"None in the neighbourhood","Denmark","Cinema","Fifth quintile","Total","Total","2015","Percentage","2.1",""
"None in the neighbourhood","Denmark","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","6.7",""
"None in the neighbourhood","Denmark","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","7.6",""
"None in the neighbourhood","Denmark","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","6.8",""
"None in the neighbourhood","Denmark","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","6.3",""
"None in the neighbourhood","Denmark","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","6.7",""
"None in the neighbourhood","Denmark","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","5.3",""
"None in the neighbourhood","Denmark","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","4.0",""
"None in the neighbourhood","Denmark","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","3.8",""
"None in the neighbourhood","Denmark","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","4.6",""
"None in the neighbourhood","Denmark","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","4.5",""
"None in the neighbourhood","Denmark","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","4.3",""
"None in the neighbourhood","Denmark","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","2.2",""
"None in the neighbourhood","Denmark","Sports events","Total","Total","Total","2015","Percentage","2.6",""
"None in the neighbourhood","Denmark","Sports events","First quintile","Total","Total","2015","Percentage","3.3",""
"None in the neighbourhood","Denmark","Sports events","Second quintile","Total","Total","2015","Percentage","3.3",""
"None in the neighbourhood","Denmark","Sports events","Third quintile","Total","Total","2015","Percentage","2.1",""
"None in the neighbourhood","Denmark","Sports events","Fourth quintile","Total","Total","2015","Percentage","2.2",""
"None in the neighbourhood","Denmark","Sports events","Fifth quintile","Total","Total","2015","Percentage","1.9",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Cinema","Total","Total","Total","2015","Percentage","6.9",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Cinema","First quintile","Total","Total","2015","Percentage","6.7",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Cinema","Second quintile","Total","Total","2015","Percentage","8.0",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Cinema","Third quintile","Total","Total","2015","Percentage","7.3",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Cinema","Fourth quintile","Total","Total","2015","Percentage","6.0",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Cinema","Fifth quintile","Total","Total","2015","Percentage","5.7",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","8.1",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","5.2",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","8.8",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","9.8",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","9.4",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","8.9",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","5.7",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","3.9",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","8.1",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","6.3",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","5.3",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","4.5",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Sports events","Total","Total","Total","2015","Percentage","4.2",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Sports events","First quintile","Total","Total","2015","Percentage","4.1",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Sports events","Second quintile","Total","Total","2015","Percentage","5.3",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Sports events","Third quintile","Total","Total","2015","Percentage","4.6",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Sports events","Fourth quintile","Total","Total","2015","Percentage","3.3",""
"None in the neighbourhood","Germany (until 1990 former territory of the FRG)","Sports events","Fifth quintile","Total","Total","2015","Percentage","3.2",""
"None in the neighbourhood","Estonia","Cinema","Total","Total","Total","2015","Percentage","15.6",""
"None in the neighbourhood","Estonia","Cinema","First quintile","Total","Total","2015","Percentage","16.2",""
"None in the neighbourhood","Estonia","Cinema","Second quintile","Total","Total","2015","Percentage","16.5",""
"None in the neighbourhood","Estonia","Cinema","Third quintile","Total","Total","2015","Percentage","16.6",""
